GMID,Name,School,Year,Grade,PerRimABlkd,Per2PJABlkd,Per3PABlkd,PerRimMissesRbded,Per2PJMissesRbded,Per3PMissesRbded,PerS2APB,PerL2PAPB,PerPBDunked
22544,Brian Vonderhaar,Dayton,2011,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
10346,Paul Williams,Dayton,2011,Sr,12.77%,4.65%,0.70%,50.00%,43.08%,38.71%,2.13%,0.00%,0.00%
23605,Tyshawn Bell,Delaware State,2011,Fr,6.90%,6.25%,1.80%,44.44%,27.03%,19.12%,24.14%,0.00%,0.00%
32060,Everett Christian,Delaware State,2011,Fr,NA,0.00%,0.00%,NA,NA,0.00%,NA,0.00%,NA
31581,Michael Coger,Delaware State,2011,Jr,NA,0.00%,NA,NA,0.00%,NA,NA,0.00%,NA
23606,Kendall Gray,Delaware State,2011,Fr,10.71%,28.57%,0.00%,45.00%,38.10%,0.00%,12.50%,3.57%,37.50%
19154,Jabari Joyner,Delaware State,2011,Jr,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,NA
31582,Abdulwali Kasim,Delaware State,2011,Fr,0.00%,28.57%,NA,0.00%,28.57%,NA,0.00%,0.00%,NA
23574,Jordan Lawson,Delaware State,2011,So,35.71%,0.00%,NA,22.22%,0.00%,NA,14.29%,16.67%,0.00%
23607,Lewis Lott,Delaware State,2011,So,0.00%,0.00%,0.00%,NA,NA,50.00%,0.00%,0.00%,NA
19155,James Marcellus,Delaware State,2011,Sr,18.18%,30.00%,NA,20.00%,14.29%,NA,9.09%,0.00%,0.00%
23569,Amere May,Delaware State,2011,Fr,5.13%,4.23%,2.13%,46.67%,34.00%,29.03%,0.00%,1.41%,0.00%
19149,Brandon Oliver,Delaware State,2011,Jr,12.50%,0.00%,0.00%,50.00%,25.00%,100.00%,0.00%,0.00%,NA
19157,Marques Oliver,Delaware State,2011,Jr,8.97%,11.67%,0.00%,34.62%,37.21%,0.00%,14.10%,0.00%,9.09%
59672,Bryan Scott,Delaware State,2011,Fr,NA,0.00%,0.00%,NA,0.00%,0.00%,NA,0.00%,NA
23609,Tahj Tate,Delaware State,2011,Fr,7.92%,4.83%,0.00%,56.00%,38.46%,19.64%,4.95%,2.76%,11.11%
18599,Jay Threatt,Delaware State,2011,Sr,21.62%,1.98%,0.00%,47.37%,31.58%,28.21%,0.00%,1.98%,0.00%
23571,Casey Walker,Delaware State,2011,So,3.13%,6.67%,0.97%,33.33%,40.91%,34.62%,12.50%,0.00%,12.50%
31223,Kyle Anderson (2),Delaware,2011,Fr,0.00%,2.13%,1.00%,33.33%,33.33%,28.03%,16.67%,2.13%,0.00%
18502,Josh Brinkley,Delaware,2011,Jr,14.81%,7.06%,NA,40.00%,31.37%,NA,17.59%,4.71%,13.04%
18501,Jamelle Hagins,Delaware,2011,Jr,6.33%,8.00%,NA,32.73%,28.77%,NA,18.99%,4.80%,11.11%
31222,Khalid Lewis,Delaware,2011,Fr,9.76%,5.80%,0.00%,25.00%,38.30%,29.03%,4.88%,0.00%,0.00%
18505,Samer Madarani,Delaware,2011,Sr,NA,NA,0.00%,NA,NA,57.14%,NA,NA,NA
10647,Hakim McCullar,Delaware,2011,Sr,8.33%,3.85%,0.00%,33.33%,20.00%,0.00%,16.67%,3.85%,0.00%
18503,Kelvin McNeil,Delaware,2011,Jr,8.89%,11.11%,NA,47.62%,25.00%,NA,22.22%,5.56%,0.00%
18497,Brendan McNulty,Delaware,2011,Jr,0.00%,NA,0.00%,0.00%,NA,100.00%,0.00%,NA,NA
23638,Devon Saddler,Delaware,2011,So,10.78%,6.97%,3.16%,38.10%,36.22%,32.82%,4.90%,1.49%,0.00%
31224,Larry Savage,Delaware,2011,Fr,20.00%,0.00%,0.00%,0.00%,33.33%,22.22%,20.00%,6.25%,0.00%
24357,Jarvis Threatt,Delaware,2011,Fr,18.84%,3.28%,0.00%,44.83%,23.26%,27.87%,5.80%,0.00%,0.00%
18506,Will Townsville,Delaware,2011,Jr,NA,0.00%,0.00%,NA,NA,0.00%,NA,0.00%,NA
23640,Tommy Williams,Delaware,2011,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
19829,Justin Coughlin,Denver,2011,Sr,22.22%,0.00%,2.17%,55.56%,0.00%,22.22%,0.00%,0.00%,NA
19826,Blake Foeman,Denver,2011,So,12.50%,11.11%,0.00%,33.33%,0.00%,9.09%,0.00%,0.00%,NA
31721,Cam Griffin,Denver,2011,Fr,40.00%,100.00%,NA,33.33%,0.00%,NA,40.00%,0.00%,0.00%
19828,Chase Hallam,Denver,2011,Jr,15.94%,8.11%,0.00%,23.53%,16.00%,17.02%,8.70%,2.70%,0.00%
19836,Travis Hallam,Denver,2011,Sr,6.67%,10.00%,2.86%,25.00%,40.00%,26.09%,0.00%,10.00%,0.00%
19833,Rob Lewis,Denver,2011,Sr,12.64%,12.50%,0.00%,19.35%,40.00%,24.14%,3.45%,6.25%,0.00%
31724,Brett Olson,Denver,2011,Fr,15.63%,5.88%,0.00%,27.27%,45.45%,22.22%,0.00%,5.88%,0.00%
31723,Royce O'Neale,Denver,2011,Fr,11.49%,26.67%,0.00%,33.33%,42.86%,15.56%,18.39%,0.00%,0.00%
19824,Alex Pickert,Denver,2011,Sr,0.00%,NA,NA,50.00%,NA,NA,0.00%,NA,NA
19827,Brian Stafford,Denver,2011,Sr,8.96%,3.23%,0.00%,21.74%,22.86%,37.08%,0.00%,3.23%,0.00%
19837,Tyler Thalken,Denver,2011,Jr,0.00%,NA,0.00%,NA,NA,NA,33.33%,NA,0.00%
23034,Chris Udofia,Denver,2011,So,7.27%,8.33%,0.00%,30.00%,18.60%,19.61%,4.24%,1.39%,0.00%
6048,Joe Belcaster,DePaul,2011,Jr,NA,NA,0.00%,NA,NA,0.00%,NA,NA,NA
28974,Worrel Clahar,DePaul,2011,Jr,18.52%,12.20%,0.00%,47.83%,25.00%,22.22%,5.56%,0.00%,0.00%
28975,Jamee Crockett,DePaul,2011,Fr,19.23%,8.06%,0.00%,35.29%,42.50%,30.88%,7.69%,3.23%,16.67%
6050,Krys Faber,DePaul,2011,Sr,3.51%,4.17%,NA,40.00%,25.00%,NA,29.82%,4.17%,5.56%
6046,Jeremiah Kelly,DePaul,2011,Sr,5.56%,2.00%,0.67%,50.00%,54.17%,33.33%,11.11%,0.00%,0.00%
3804,Donnavan Kirk,DePaul,2011,So,18.52%,2.70%,0.00%,9.09%,20.83%,50.00%,29.63%,8.11%,0.00%
23872,Edwind McGhee,DePaul,2011,So,0.00%,0.00%,0.00%,NA,NA,33.33%,50.00%,0.00%,100.00%
28978,Charles McKinney,DePaul,2011,Fr,14.93%,15.79%,0.00%,26.92%,35.71%,36.84%,10.45%,0.00%,0.00%
22397,Cleveland Melvin,DePaul,2011,So,11.11%,7.26%,0.00%,41.18%,30.30%,31.48%,14.62%,2.82%,0.00%
22398,Moses Morgan,DePaul,2011,So,24.00%,1.75%,0.00%,37.50%,35.90%,28.24%,16.00%,3.51%,0.00%
28979,"Derrell Robertson, Jr.",DePaul,2011,Fr,18.75%,25.00%,NA,71.43%,0.00%,NA,25.00%,0.00%,0.00%
22399,Brandon Young,DePaul,2011,So,12.33%,4.59%,0.00%,37.70%,22.06%,31.52%,0.00%,0.92%,0.00%
30896,Doug Anderson,Detroit-Mercy,2011,Jr,4.55%,6.00%,0.00%,56.67%,37.88%,23.08%,14.55%,5.00%,28.57%
30894,P.J. Boutte,Detroit-Mercy,2011,Fr,12.50%,12.50%,0.00%,27.27%,14.29%,30.77%,0.00%,0.00%,NA
23737,Evan Bruinsma,Detroit-Mercy,2011,So,2.17%,15.38%,7.50%,50.00%,25.00%,27.59%,28.26%,15.38%,0.00%
15484,Jason Calliste,Detroit-Mercy,2011,So,6.12%,7.02%,0.00%,50.00%,48.72%,38.32%,4.08%,3.51%,0.00%
15481,Donavan Foster,Detroit-Mercy,2011,Sr,11.54%,6.98%,4.00%,37.04%,31.25%,44.44%,0.00%,2.33%,0.00%
4440,Eli Holman,Detroit-Mercy,2011,Sr,5.32%,4.90%,NA,50.00%,38.98%,NA,23.40%,17.65%,5.00%
11142,LaMarcus Lowe,Detroit-Mercy,2011,Jr,3.49%,2.67%,NA,30.77%,34.62%,NA,17.44%,6.67%,25.00%
7106,Ray McCallum,Detroit-Mercy,2011,So,7.73%,12.39%,0.80%,52.63%,46.67%,37.89%,4.42%,4.42%,0.00%
23738,Nick Minnerath,Detroit-Mercy,2011,RS-Sr,9.09%,3.70%,0.00%,100.00%,25.00%,16.67%,0.00%,7.41%,0.00%
30895,Brandon Romain,Detroit-Mercy,2011,Jr,NA,100.00%,NA,NA,0.00%,NA,NA,0.00%,NA
11038,Chase Simon,Detroit-Mercy,2011,Sr,11.11%,1.67%,0.00%,41.46%,35.09%,32.11%,12.35%,2.22%,0.00%
23485,Kurt Alexander,Drake,2011,Sr,9.80%,5.22%,0.00%,36.36%,29.76%,14.81%,1.96%,0.00%,0.00%
7175,Jordan Clarke,Drake,2011,Jr,7.55%,15.56%,0.00%,31.37%,29.17%,0.00%,14.15%,20.00%,0.00%
7166,Aaron Hawley,Drake,2011,So,12.00%,1.72%,0.00%,25.00%,14.29%,17.33%,12.00%,5.17%,0.00%
23484,Jeremy Jeffers,Drake,2011,Fr,13.21%,15.09%,0.00%,34.78%,21.21%,11.90%,5.66%,0.00%,0.00%
9318,Karl Madison,Drake,2011,Fr,13.33%,21.62%,0.00%,31.25%,26.67%,20.00%,1.67%,0.00%,0.00%
7170,Cory Parker,Drake,2011,Jr,100.00%,0.00%,0.00%,50.00%,NA,0.00%,0.00%,0.00%,NA
9335,Rayvonte Rice,Drake,2011,So,5.41%,6.47%,0.00%,39.73%,34.09%,24.71%,3.78%,0.00%,0.00%
9941,Ben Simons,Drake,2011,Jr,8.16%,3.88%,1.10%,40.00%,22.54%,30.77%,14.29%,1.55%,0.00%
7172,David Smith,Drake,2011,So,6.67%,66.67%,NA,71.43%,66.67%,NA,6.67%,0.00%,0.00%
30554,Judd Welfringer,Drake,2011,Fr,0.00%,50.00%,0.00%,NA,0.00%,30.77%,0.00%,0.00%,0.00%
7174,Greg Whitaker,Drake,2011,Jr,0.00%,0.00%,NA,NA,0.00%,NA,0.00%,0.00%,NA
6684,Kraidon Woods,Drake,2011,Sr,8.51%,8.33%,NA,41.67%,28.57%,NA,25.53%,16.67%,0.00%
31226,Kazembe Abif,Drexel,2011,Fr,10.00%,0.00%,NA,40.00%,14.29%,NA,20.00%,0.00%,0.00%
18539,Chris Fouch,Drexel,2011,Jr,18.60%,11.76%,1.12%,57.89%,35.29%,31.86%,2.33%,0.00%,0.00%
18548,Samme Givens,Drexel,2011,Sr,17.11%,6.04%,NA,54.39%,29.41%,NA,20.39%,0.67%,0.00%
31229,Damion Lee,Drexel,2011,Fr,8.91%,2.27%,2.98%,43.24%,20.69%,27.62%,10.89%,0.00%,0.00%
23643,Jake Lerner,Drexel,2011,So,NA,NA,0.00%,NA,NA,0.00%,NA,NA,NA
23642,Stevan Manojlovic,Drexel,2011,So,NA,0.00%,0.00%,NA,0.00%,0.00%,NA,0.00%,NA
23641,Frantz Massenat,Drexel,2011,So,15.45%,11.50%,0.83%,54.35%,45.24%,36.36%,1.82%,1.77%,0.00%
18540,Daryl McCoy,Drexel,2011,Jr,12.82%,0.00%,NA,52.63%,30.00%,NA,35.90%,18.00%,0.00%
23644,Goran Pantovic,Drexel,2011,So,25.00%,0.00%,NA,0.00%,33.33%,NA,25.00%,0.00%,0.00%
23645,Dartaye Ruffin,Drexel,2011,So,9.89%,13.24%,NA,37.50%,36.17%,NA,21.98%,1.47%,4.76%
18541,Derrick Thomas,Drexel,2011,Jr,4.55%,5.41%,0.95%,64.71%,38.46%,27.94%,11.36%,1.35%,0.00%
31227,Aquil Younger,Drexel,2011,Fr,30.00%,0.00%,0.00%,0.00%,37.50%,37.50%,0.00%,0.00%,NA
24179,Quinn Cook,Duke,2011,Fr,4.00%,11.43%,0.00%,42.86%,60.00%,33.33%,4.00%,0.00%,0.00%
4873,Seth Curry,Duke,2011,Jr,13.21%,3.45%,0.60%,50.00%,45.95%,28.16%,0.00%,0.00%,NA
3670,Andre Dawkins,Duke,2011,Jr,11.76%,7.14%,2.34%,42.86%,22.22%,32.69%,5.88%,0.00%,0.00%
24168,Michael Gbinije,Duke,2011,Fr,0.00%,0.00%,0.00%,NA,0.00%,66.67%,14.29%,0.00%,100.00%
9293,Josh Hairston,Duke,2011,So,5.56%,0.00%,0.00%,62.50%,28.57%,0.00%,25.00%,3.13%,0.00%
2193,Ryan Kelly,Duke,2011,Jr,7.58%,7.79%,1.02%,37.50%,38.46%,32.76%,19.70%,5.19%,5.88%
2214,Mason Plumlee,Duke,2011,Jr,3.85%,8.51%,NA,47.92%,38.98%,NA,14.10%,5.32%,22.22%
3654,Miles Plumlee,Duke,2011,Sr,4.40%,9.09%,NA,38.46%,29.03%,NA,31.87%,1.82%,16.67%
9291,Austin Rivers,Duke,2011,Fr,12.77%,6.86%,0.00%,42.37%,30.88%,34.65%,4.26%,1.96%,0.00%
9403,Tyler Thornton,Duke,2011,So,8.33%,0.00%,0.00%,50.00%,60.00%,36.00%,25.00%,7.14%,0.00%
6637,Todd Zafirovski,Duke,2011,So,NA,0.00%,NA,NA,50.00%,NA,NA,0.00%,NA
22771,Martins Abele,Duquesne,2011,So,NA,0.00%,NA,NA,0.00%,NA,NA,0.00%,NA
32067,Sam Bott,Duquesne,2011,Fr,0.00%,NA,0.00%,NA,NA,100.00%,0.00%,NA,NA
30570,Mamadou Datt,Duquesne,2011,Fr,3.03%,7.14%,0.00%,27.27%,47.62%,100.00%,27.27%,7.14%,9.09%
10388,Eric Evans,Duquesne,2011,Sr,13.16%,6.45%,0.00%,46.67%,40.00%,20.59%,6.58%,4.84%,0.00%
30568,Danny Herrera,Duquesne,2011,Fr,50.00%,0.00%,0.00%,100.00%,0.00%,NA,0.00%,0.00%,NA
10395,Sean Johnson,Duquesne,2011,Jr,15.31%,8.41%,0.00%,22.50%,28.57%,27.78%,6.12%,1.87%,0.00%
22549,Jerry Jones,Duquesne,2011,So,4.17%,7.14%,2.86%,41.67%,22.22%,27.91%,14.58%,0.00%,11.11%
10384,Andre Marhold,Duquesne,2011,Jr,11.39%,11.90%,0.00%,41.94%,23.33%,0.00%,12.66%,4.76%,16.67%
30571,Derrick Martin,Duquesne,2011,Fr,0.00%,0.00%,0.00%,NA,0.00%,0.00%,100.00%,0.00%,100.00%
22550,T.J. McConnell,Duquesne,2011,So,6.76%,4.85%,1.14%,47.83%,22.81%,28.00%,6.76%,1.94%,0.00%
10385,B.J. Monteiro,Duquesne,2011,Sr,14.06%,14.08%,0.00%,36.49%,33.33%,25.45%,5.21%,4.23%,0.00%
30569,Kadeem Pantophlet,Duquesne,2011,Fr,16.67%,13.33%,1.82%,71.43%,11.11%,32.35%,22.22%,13.33%,0.00%
32183,Rich Piekarski,Duquesne,2011,Fr,0.00%,NA,NA,100.00%,NA,NA,100.00%,NA,0.00%
22547,Mike Talley,Duquesne,2011,So,13.92%,26.67%,0.00%,36.36%,44.44%,37.10%,2.53%,3.33%,0.00%
30567,P.J. Torres,Duquesne,2011,Fr,40.00%,0.00%,11.11%,50.00%,0.00%,28.57%,0.00%,0.00%,NA
10305,Shamarr Bowden,East Carolina,2011,Jr,14.29%,0.00%,0.68%,37.50%,27.27%,37.93%,0.00%,5.56%,0.00%
30743,Francis Edosomwan,East Carolina,2011,Fr,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,0.00%,0.00%,NA
7697,Corvonn Gaines,East Carolina,2011,Jr,10.26%,5.26%,0.00%,31.25%,35.71%,32.14%,5.13%,10.53%,0.00%
14660,Maurice Kemp,East Carolina,2011,Jr,9.64%,7.56%,2.33%,18.52%,21.13%,18.75%,16.87%,10.92%,14.81%
30744,Yasin Kolo,East Carolina,2011,RS-Fr,50.00%,0.00%,NA,100.00%,50.00%,NA,0.00%,50.00%,0.00%
7699,Darius Morales,East Carolina,2011,So,22.22%,0.00%,NA,40.00%,40.00%,NA,22.22%,0.00%,0.00%
7700,Darrius Morrow,East Carolina,2011,Sr,13.42%,8.33%,0.00%,38.18%,38.46%,0.00%,4.70%,3.47%,0.00%
4220,Miguel Paul,East Carolina,2011,Jr,20.48%,10.00%,2.69%,42.22%,31.11%,24.37%,0.00%,0.00%,NA
28211,Paris Roberts-Campbell,East Carolina,2011,Fr,13.04%,9.09%,0.86%,37.50%,17.65%,44.58%,4.35%,4.55%,0.00%
22864,Robert Sampson,East Carolina,2011,So,8.00%,3.13%,0.00%,36.36%,34.78%,20.00%,20.00%,12.50%,7.14%
5875,Austin Steed,East Carolina,2011,Sr,18.52%,14.29%,NA,50.00%,38.46%,NA,11.11%,14.29%,0.00%
7701,Erin Straughn,East Carolina,2011,Jr,6.06%,0.00%,0.00%,37.50%,42.86%,27.45%,24.24%,17.14%,0.00%
22865,Petar Torlak,East Carolina,2011,So,16.67%,20.00%,0.00%,100.00%,50.00%,57.14%,0.00%,20.00%,0.00%
31341,Austin Akers,Eastern Illinois,2011,Jr,15.00%,0.00%,0.00%,50.00%,31.58%,20.00%,0.00%,0.00%,NA
22475,L.C. Doss,Eastern Illinois,2011,Jr,21.05%,3.70%,0.00%,30.00%,37.14%,38.46%,0.00%,0.00%,NA
11890,Jeremy Granger,Eastern Illinois,2011,Sr,7.89%,3.37%,0.00%,27.27%,44.64%,30.61%,2.63%,0.96%,0.00%
31339,Malcolm Herron,Eastern Illinois,2011,Jr,14.29%,19.05%,0.00%,50.00%,41.18%,15.79%,0.00%,4.76%,0.00%
11888,James Hollowell,Eastern Illinois,2011,Jr,9.38%,3.39%,0.00%,50.00%,23.81%,28.57%,18.75%,5.08%,0.00%
11896,Taylor Jones,Eastern Illinois,2011,Jr,0.00%,12.50%,0.00%,NA,20.00%,31.43%,25.00%,0.00%,0.00%
31337,Alex Lubsey,Eastern Illinois,2011,So,0.00%,33.33%,NA,0.00%,33.33%,NA,0.00%,33.33%,0.00%
16290,Nick McFarlin,Eastern Illinois,2011,Sr,4.76%,9.09%,0.00%,20.00%,33.33%,100.00%,33.33%,4.55%,0.00%
22478,Alfonzo McKinnie,Eastern Illinois,2011,So,8.77%,8.99%,NA,45.71%,28.30%,NA,25.44%,8.99%,10.81%
31338,Joey Miller,Eastern Illinois,2011,Fr,13.21%,11.25%,1.61%,32.14%,38.60%,20.93%,3.77%,0.00%,0.00%
31342,Jonathan Miller,Eastern Illinois,2011,Jr,0.00%,22.22%,0.00%,100.00%,50.00%,0.00%,0.00%,0.00%,NA
31343,Josh Piper,Eastern Illinois,2011,Fr,12.12%,8.51%,0.00%,57.14%,40.74%,0.00%,12.12%,8.51%,0.00%
11898,Zavier Sanders,Eastern Illinois,2011,Sr,7.41%,0.00%,0.00%,45.45%,25.00%,0.00%,25.93%,1.20%,12.50%
31340,Morris Woods,Eastern Illinois,2011,So,7.14%,0.00%,0.00%,66.67%,0.00%,100.00%,7.14%,0.00%,0.00%
22471,Jeff Allgood,Eastern Kentucky,2011,Sr,60.00%,0.00%,1.27%,66.67%,0.00%,35.42%,0.00%,0.00%,NA
11337,Mike DiNunno,Eastern Kentucky,2011,Jr,18.95%,7.84%,2.52%,36.96%,37.04%,24.42%,0.00%,0.00%,NA
22467,Taylor Filipek,Eastern Kentucky,2011,So,7.69%,20.00%,NA,50.00%,20.00%,NA,23.08%,0.00%,0.00%
22469,Jeff Johnson,Eastern Kentucky,2011,So,7.14%,0.00%,0.00%,26.92%,27.27%,18.92%,23.21%,0.00%,0.00%
22472,Jaron Jones,Eastern Kentucky,2011,Sr,8.89%,5.56%,0.00%,46.97%,23.73%,25.00%,8.33%,0.00%,0.00%
11993,Joshua Jones,Eastern Kentucky,2011,Sr,13.21%,1.05%,1.36%,25.00%,18.97%,25.27%,5.66%,0.00%,0.00%
31346,Timmy Knipp,Eastern Kentucky,2011,Fr,18.18%,0.00%,2.27%,75.00%,0.00%,23.33%,18.18%,50.00%,0.00%
22474,Jabs Newby,Eastern Kentucky,2011,So,4.17%,3.70%,0.00%,25.00%,26.09%,12.50%,12.50%,3.70%,0.00%
22470,Ryan Parsons,Eastern Kentucky,2011,So,NA,NA,0.00%,NA,NA,50.00%,NA,NA,NA
31347,D'Mitri Riggs,Eastern Kentucky,2011,Jr,8.16%,6.35%,0.94%,40.91%,27.08%,19.12%,8.16%,1.59%,20.00%
31344,Robbie Stenzel,Eastern Kentucky,2011,Fr,0.00%,NA,0.00%,0.00%,NA,20.00%,0.00%,NA,NA
31345,Eric Stutz,Eastern Kentucky,2011,Fr,13.76%,11.29%,0.00%,52.78%,33.33%,0.00%,22.94%,4.84%,0.00%
31304,Antoine Chandler,Eastern Michigan,2011,Fr,0.00%,0.00%,0.00%,100.00%,NA,33.33%,0.00%,0.00%,NA
11083,Matt Balkema,Eastern Michigan,2011,Jr,11.83%,7.41%,0.00%,39.22%,22.22%,50.00%,10.75%,0.00%,0.00%
11084,Quintin Dailey,Eastern Michigan,2011,Sr,13.79%,9.52%,4.76%,31.25%,42.86%,53.33%,3.45%,4.76%,0.00%
11072,Antonio Green,Eastern Michigan,2011,Sr,18.75%,7.89%,0.00%,45.00%,35.42%,34.29%,6.25%,2.63%,0.00%
11126,Austin Harper,Eastern Michigan,2011,So,3.03%,4.76%,4.00%,14.29%,20.00%,35.00%,3.03%,0.00%,0.00%
11078,Jamell Harris,Eastern Michigan,2011,Jr,7.14%,3.33%,0.00%,38.46%,35.00%,100.00%,18.57%,7.78%,10.00%
11081,Kamil Janton,Eastern Michigan,2011,Sr,9.52%,0.00%,NA,25.00%,40.00%,NA,19.05%,0.00%,0.00%
18457,Darrell Lampley,Eastern Michigan,2011,Sr,13.86%,3.31%,0.66%,39.22%,39.02%,27.36%,1.98%,0.00%,0.00%
6522,DaShonte Riley,Eastern Michigan,2011,So,8.00%,1.92%,0.00%,36.36%,26.32%,0.00%,4.00%,1.92%,0.00%
11076,J.R. Sims,Eastern Michigan,2011,So,15.15%,10.00%,0.00%,41.18%,36.84%,26.00%,9.09%,4.00%,0.00%
31303,Anthony Strickland,Eastern Michigan,2011,So,11.43%,10.00%,100.00%,50.00%,20.69%,100.00%,2.86%,5.00%,0.00%
12096,Derek Thompson,Eastern Michigan,2011,Jr,12.12%,14.63%,0.00%,47.06%,28.57%,36.51%,3.03%,4.88%,0.00%
8540,Collin Chiverton,Eastern Washington,2011,Jr,7.14%,7.89%,0.92%,43.24%,42.05%,25.58%,12.86%,0.00%,0.00%
22692,Cliff Colimon,Eastern Washington,2011,Sr,11.01%,11.59%,0.55%,54.00%,37.78%,30.77%,1.83%,1.45%,0.00%
22697,Cliff Ederaine,Eastern Washington,2011,Sr,6.47%,15.31%,0.00%,30.77%,31.25%,40.00%,9.35%,4.08%,0.00%
13354,Jeffrey Forbes,Eastern Washington,2011,Jr,13.95%,8.33%,0.88%,31.82%,24.00%,35.62%,4.65%,0.00%,0.00%
13356,Laron Griffin,Eastern Washington,2011,Sr,14.29%,10.34%,NA,33.33%,31.25%,NA,23.81%,10.34%,0.00%
22690,Willie Hankins,Eastern Washington,2011,Fr,NA,14.29%,0.00%,NA,0.00%,0.00%,NA,0.00%,NA
22696,Jaylen Henry,Eastern Washington,2011,So,0.00%,0.00%,0.00%,50.00%,50.00%,50.00%,66.67%,0.00%,0.00%
31060,Jordan Hickert,Eastern Washington,2011,Jr,14.29%,18.18%,2.22%,40.00%,37.50%,20.97%,0.00%,18.18%,0.00%
22694,Tremayne Johnson,Eastern Washington,2011,Sr,11.59%,20.34%,0.00%,36.36%,35.71%,29.17%,15.94%,8.47%,18.75%
31061,Parker Kelly,Eastern Washington,2011,Fr,11.11%,12.50%,1.28%,0.00%,27.27%,41.86%,44.44%,0.00%,0.00%
13355,Kevin Winford,Eastern Washington,2011,Jr,0.00%,15.79%,0.00%,66.67%,33.33%,36.00%,0.00%,0.00%,NA
22916,Ryley Beaumont,Elon,2011,So,10.00%,3.36%,0.00%,39.39%,25.30%,30.43%,11.25%,5.04%,0.00%
31662,Kevin Blake,Elon,2011,Fr,10.53%,0.00%,14.29%,22.22%,42.86%,30.77%,0.00%,14.29%,0.00%
22097,Josh Bonney (2),Elon,2011,Jr,13.33%,4.35%,0.00%,12.50%,31.25%,69.23%,0.00%,0.00%,NA
21245,Roger Dugas,Elon,2011,Jr,16.67%,28.57%,0.00%,75.00%,0.00%,18.75%,16.67%,0.00%,0.00%
7908,Egheosa Edomwonyi,Elon,2011,So,11.90%,13.89%,NA,36.84%,20.69%,NA,21.43%,2.78%,0.00%
21236,Brett Ervin,Elon,2011,Jr,12.50%,4.55%,1.54%,25.00%,25.00%,20.00%,12.50%,0.00%,0.00%
31663,Austin Hamilton,Elon,2011,Fr,14.55%,7.55%,0.00%,42.31%,22.86%,31.37%,0.00%,0.00%,0.00%
22915,Jack Isenbarger,Elon,2011,So,10.26%,0.00%,0.00%,20.00%,21.95%,35.45%,2.56%,0.00%,0.00%
22917,Sebastian Koch,Elon,2011,So,7.14%,2.78%,0.00%,30.00%,25.00%,22.12%,4.76%,0.00%,0.00%
21242,John Moody,Elon,2011,Jr,NA,0.00%,0.00%,NA,0.00%,NA,NA,0.00%,NA
21235,Aaron Smith (2),Elon,2011,Jr,0.00%,NA,0.00%,NA,NA,33.33%,0.00%,NA,NA
21241,Drew Spradlin,Elon,2011,Sr,18.37%,9.47%,0.00%,36.00%,32.81%,27.78%,8.16%,2.11%,0.00%
22918,Lucas Troutman,Elon,2011,So,6.94%,5.38%,0.00%,30.00%,32.14%,0.00%,12.14%,1.54%,13.04%
22914,Lucas Weavil,Elon,2011,So,NA,NA,0.00%,NA,NA,80.00%,NA,NA,NA
31661,Ryan Winters,Elon,2011,Fr,0.00%,12.50%,NA,0.00%,25.00%,NA,44.44%,0.00%,0.00%
14251,Isiah Brown,East Tennessee State,2011,Sr,6.90%,6.87%,NA,40.43%,34.67%,NA,8.97%,3.05%,23.53%
14259,Sheldon Cooley,East Tennessee State,2011,Jr,7.25%,7.00%,0.00%,40.74%,48.33%,36.36%,7.25%,1.00%,0.00%
31027,Marcus Dubose,East Tennessee State,2011,Jr,5.68%,10.34%,0.76%,42.42%,23.21%,34.04%,6.82%,2.30%,0.00%
31025,Todd Halvorsen,East Tennessee State,2011,So,NA,NA,0.00%,NA,NA,100.00%,NA,NA,NA
14260,Tommy Hubbard,East Tennessee State,2011,Sr,17.82%,3.13%,0.00%,56.10%,46.77%,38.10%,20.79%,6.25%,0.00%
14253,Jarvis Jones,East Tennessee State,2011,Jr,28.57%,3.77%,0.00%,57.14%,44.12%,34.38%,14.29%,0.00%,0.00%
14256,Lukas Poderis,East Tennessee State,2011,Jr,14.81%,9.52%,NA,44.12%,26.32%,NA,27.16%,19.05%,0.00%
31026,Rashawn Rembert,East Tennessee State,2011,Fr,0.00%,0.00%,0.00%,100.00%,50.00%,25.00%,20.00%,0.00%,0.00%
14248,Adam Sollazzo,East Tennessee State,2011,Sr,13.55%,3.75%,0.00%,56.45%,38.39%,16.13%,9.03%,1.88%,5.88%
31023,John Walton III,East Tennessee State,2011,Fr,0.00%,20.00%,NA,66.67%,25.00%,NA,66.67%,10.00%,0.00%
14252,J.C. Ward,East Tennessee State,2011,Jr,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,66.67%,0.00%,0.00%
22626,Ryan Woumn,East Tennessee State,2011,Fr,0.00%,NA,NA,100.00%,NA,NA,0.00%,NA,NA
30553,Rokas Cesnulevicius,Evansville,2011,Fr,9.09%,28.57%,NA,33.33%,16.67%,NA,9.09%,28.57%,0.00%
7227,Andy Chinn,Evansville,2011,Jr,0.00%,0.00%,0.00%,NA,0.00%,0.00%,100.00%,0.00%,0.00%
