GMID,Name,School,Year,Grade,BLK,B2PJ,BS2P,B3P,R2PJ,RS2P,R3P,S2PJ,S2PS,S3PS,PickSix
11010,Ricky Franklin,Milwaukee,2009,Sr,1,0,1,0,0,0,0,0,0,0,0
15708,Ryan Haggerty,Milwaukee,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
15694,Anthony Hill,Milwaukee,2009,Jr,1,0,1,0,0,1,0,1,1,0,0
15701,Ja'Rob McCallum,Milwaukee,2009,Fr,0,0,0,0,0,0,0,0,1,0,1
15710,Tony Meier,Milwaukee,2009,So,0,0,0,0,0,0,0,0,0,0,0
15695,Burleigh Porte,Milwaukee,2009,Sr,0,0,0,0,0,0,0,0,0,0,0
15697,Deonte Roberts,Milwaukee,2009,Jr,0,0,0,0,0,0,0,0,1,0,0
15705,Patrick Souter,Milwaukee,2009,Fr,1,1,0,0,1,0,0,0,0,0,0
15704,Michael Tyler,Milwaukee,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
15707,Riley Walker,Milwaukee,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
7611,Bryant Allen,Minnesota,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
3916,Devron Bostick,Minnesota,2009,Sr,0,0,0,0,0,0,0,0,0,0,1
3921,Paul Carter,Minnesota,2009,Jr,7,2,5,0,0,3,0,2,3,0,1
3925,Justin Cobbs,Minnesota,2009,Fr,0,0,0,0,0,0,0,0,1,0,1
3913,Blake Hoffarber,Minnesota,2009,Jr,2,2,0,0,2,0,0,0,1,0,0
3914,Colton Iverson,Minnesota,2009,So,18,10,7,0,7,4,0,0,2,0,0
3915,Damian Johnson,Minnesota,2009,Sr,31,9,18,4,5,6,2,4,1,0,3
2419,Devoe Joseph,Minnesota,2009,So,2,1,1,0,0,1,0,0,2,0,0
3912,Al Nolen,Minnesota,2009,Jr,0,0,0,0,0,0,0,0,1,0,1
3922,Ralph Sampson III,Minnesota,2009,So,23,9,12,1,5,8,0,0,3,0,0
3920,Lawrence Westbrook,Minnesota,2009,Sr,3,2,1,0,1,0,0,1,0,0,2
3924,Rodney Williams,Minnesota,2009,Fr,5,1,3,1,0,2,1,0,0,0,1
5837,Kodi Augustus,Mississippi State,2009,Jr,17,10,7,0,5,6,0,0,2,0,0
5836,Elgin Bailey,Mississippi State,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
5840,Riley Benock,Mississippi State,2009,Jr,3,1,1,1,0,0,1,0,0,0,0
5834,Brandon Bolen,Mississippi State,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
4806,Dee Bost,Mississippi State,2009,So,1,1,0,0,1,0,0,0,1,0,2
5839,Ravern Johnson,Mississippi State,2009,Jr,4,1,3,0,1,1,0,0,3,0,1
5845,Wendell Lewis,Mississippi State,2009,Fr,1,0,1,0,0,1,0,1,0,0,0
5843,Taylor Luczak,Mississippi State,2009,So,0,0,0,0,0,0,0,0,0,0,0
5841,Romero Osby,Mississippi State,2009,So,7,5,1,1,2,0,1,1,2,0,0
5835,Charles Parker,Mississippi State,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
5833,Baxter Price,Mississippi State,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
2591,John Reik,Mississippi State,2009,Fr,1,0,1,0,0,0,0,0,0,0,0
3617,Barry Stewart,Mississippi State,2009,Sr,2,0,0,2,0,0,1,1,0,0,2
5838,Phil Turner,Mississippi State,2009,Jr,3,3,0,0,3,0,0,1,3,0,0
2326,Jarvis Varnado,Mississippi State,2009,Sr,79,36,40,2,22,21,1,0,1,0,1
15091,Shannon Behling,Mississippi Valley State,2009,RS-Sr,1,1,0,0,1,0,0,0,0,0,0
15083,Kevin Burwell,Mississippi Valley State,2009,So,0,0,0,0,0,0,0,0,1,0,0
15082,Julius Cheeks,Mississippi Valley State,2009,Sr,0,0,0,0,0,0,0,1,0,0,0
15071,Cor-J Cox,Mississippi Valley State,2009,So,0,0,0,0,0,0,0,0,0,0,1
15072,Darian Donald,Mississippi Valley State,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
15080,Jason Holmes,Mississippi Valley State,2009,So,1,0,1,0,0,1,0,0,0,0,0
15085,Mark Holmes,Mississippi Valley State,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
15073,D'Angelo Jackson,Mississippi Valley State,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
35916,Rickey Lamb,Mississippi Valley State,2009,Fr,1,1,0,0,0,0,0,0,0,0,0
15081,Joshua Mack,Mississippi Valley State,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
15088,Michael Mayo,Mississippi Valley State,2009,Jr,0,0,0,0,0,0,0,1,0,0,0
15093,Tashan Newsome,Mississippi Valley State,2009,So,0,0,0,0,0,0,0,0,0,0,0
15089,Orlando Smith,Mississippi Valley State,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
15069,Amos Studivant,Mississippi Valley State,2009,So,2,2,0,0,2,0,0,0,0,0,0
7413,Will Creekmore,Missouri State,2009,Jr,3,3,0,0,2,0,0,1,0,0,0
7408,Justin Fuehrmeyer,Missouri State,2009,Sr,0,0,0,0,0,0,0,0,0,0,0
7412,Ryan Jehle,Missouri State,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
7407,Jerome Jones,Missouri State,2009,Fr,0,0,0,0,0,0,0,0,1,0,0
7403,Adam Leonard,Missouri State,2009,Jr,0,0,0,0,0,0,0,1,0,0,1
7406,Jermaine Mallett,Missouri State,2009,Jr,3,3,0,0,2,0,0,0,0,0,2
7404,Cardell McFarland,Missouri State,2009,So,0,0,0,0,0,0,0,0,0,0,0
4507,Caleb Patterson,Missouri State,2009,So,11,8,2,0,5,2,0,0,1,0,0
7409,Keith Pickens,Missouri State,2009,Fr,3,1,1,1,1,1,1,0,1,0,1
9959,Michael Porter,Missouri State,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
7405,Isaiah Rhine,Missouri State,2009,So,1,1,0,0,0,0,0,1,1,0,0
7411,Nafis Ricks,Missouri State,2009,Jr,1,1,0,0,1,0,0,0,0,0,3
7410,Kyle Weems,Missouri State,2009,So,11,7,4,0,4,4,0,2,1,0,3
4217,Laurence Bowers,Missouri,2009,So,27,11,13,3,9,8,2,3,4,0,1
4218,Marcus Denmon,Missouri,2009,So,2,1,0,1,1,0,1,0,2,0,2
4216,Kim English,Missouri,2009,So,3,1,1,1,0,0,0,1,1,0,0
3577,Mike Dixon,Missouri,2009,Fr,0,0,0,0,0,0,0,0,1,0,2
4221,Steve Moore,Missouri,2009,So,21,13,8,0,5,6,0,0,2,0,0
4220,Miguel Paul,Missouri,2009,So,1,0,0,1,0,0,0,1,0,0,1
4215,Keith Ramsey,Missouri,2009,Sr,26,13,12,1,5,7,1,1,1,0,3
4214,Justin Safford,Missouri,2009,Jr,6,3,3,0,1,1,0,1,3,0,1
4223,Tyler Stone,Missouri,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
4213,Jarrett Sutton,Missouri,2009,RS-Jr,0,0,0,0,0,0,0,0,0,0,0
4079,Zaire Taylor,Missouri,2009,Sr,5,2,3,0,0,1,0,0,2,0,2
4065,J.T. Tiller,Missouri,2009,Sr,2,1,1,0,1,1,0,0,2,0,3
4222,John Underwood,Missouri,2009,Fr,2,1,1,0,0,0,0,0,0,0,0
20604,George Barbour,Monmouth,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
20613,Will Campbell,Monmouth,2009,So,0,0,0,0,0,0,0,0,0,0,1
20612,Whitney Coleman,Monmouth,2009,Sr,0,0,0,0,0,0,0,0,0,0,0
20609,Nick DelTufo,Monmouth,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
20602,Dutch Gaitley,Monmouth,2009,Jr,1,1,0,0,1,0,0,0,0,0,0
20605,James Hett,Monmouth,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
20608,Mike Myers Keitt,Monmouth,2009,So,0,0,0,0,0,0,0,0,0,0,0
20610,R.J. Rutledge,Monmouth,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
20606,Kevin Schafer,Monmouth,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
20614,Yaniv Simpson,Monmouth,2009,Sr,0,0,0,0,0,0,0,0,0,0,0
6336,Justin Sofman,Monmouth,2009,So,0,0,0,0,0,0,0,0,0,0,0
20611,Travis Taylor,Monmouth,2009,So,1,1,0,0,0,0,0,0,0,0,0
20603,Ed Waite,Monmouth,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
20607,Marcus Ware,Monmouth,2009,RS-Fr,0,0,0,0,0,0,0,0,0,0,0
13518,Cody Anderson,Montana State,2009,So,2,0,2,0,0,1,0,0,0,0,0
13513,Austin Brown,Montana State,2009,So,3,1,2,0,1,2,0,0,0,0,0
13530,Will Bynum,Montana State,2009,Sr,0,0,0,0,0,0,0,0,0,0,1
13517,Cameron Henderson,Montana State,2009,Sr,0,0,0,0,0,0,0,0,1,0,0
13514,Bobby Howard,Montana State,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
13515,Branden Johnson,Montana State,2009,Sr,1,0,1,0,0,0,0,0,1,0,0
13516,Bryan Louff,Montana State,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
13526,Marquis Navarre,Montana State,2009,Sr,0,0,0,0,0,0,0,0,0,0,1
13520,Danny Piepoli,Montana State,2009,Jr,0,0,0,0,0,0,0,0,1,0,0
13522,Erik Rush,Montana State,2009,Jr,1,0,0,1,0,0,1,0,0,0,1
13527,Michel Swita,Montana State,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
13469,Vassy Banny,Montana,2009,Sr,0,0,0,0,0,0,0,0,0,0,0
13470,Will Cherry,Montana,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
10162,Anthony Johnson (3),Montana,2009,Sr,0,0,0,0,0,0,0,0,0,0,0
6819,Jack McGillis,Montana,2009,Sr,0,0,0,0,0,0,0,1,0,0,0
13467,Ryan Nelson,Montana,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
3606,Brian Qvale,Montana,2009,Jr,5,4,1,0,4,0,0,0,0,0,0
13463,Justin Roper,Montana,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
13461,Derek Selvig,Montana,2009,So,1,1,0,0,1,0,0,0,1,0,0
13466,Ryan Staudacher,Montana,2009,Sr,0,0,0,0,0,0,0,0,0,0,0
13468,Shawn Stockton,Montana,2009,So,0,0,0,0,0,0,0,0,0,0,0
13375,Michael Taylor,Montana,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
13464,Mathias Ward,Montana,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
13465,Raason Young,Montana,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
12269,Jason Beharie,Morehead State,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
12265,Corey Clemens,Morehead State,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
2303,Kenneth Faried,Morehead State,2009,Jr,12,6,6,0,1,2,0,0,1,0,0
12274,Sam Goodman,Morehead State,2009,Jr,0,0,0,0,0,0,0,0,1,0,1
12267,Demonte Harper,Morehead State,2009,Jr,1,0,0,0,0,0,0,1,1,0,0
12276,Terrance Hill,Morehead State,2009,So,0,0,0,0,0,0,0,0,1,0,0
12270,John Lamb,Morehead State,2009,RS-Jr,0,0,0,0,0,0,0,0,0,0,0
12268,Jamel Marshall,Morehead State,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
12275,Steve Peterson,Morehead State,2009,So,0,0,0,0,0,0,0,0,0,0,0
6207,Ty Proffitt,Morehead State,2009,So,1,0,1,0,0,1,0,0,0,0,0
12264,Brandon Shingles,Morehead State,2009,Sr,1,1,0,0,1,0,0,2,3,0,1
12271,Les Simmons,Morehead State,2009,Sr,0,0,0,0,0,0,0,0,1,0,0
12272,Maze Stallworth,Morehead State,2009,Sr,2,0,1,1,0,0,0,0,0,0,0
12266,David Terrell,Morehead State,2009,RS-Jr,0,0,0,0,0,0,0,0,0,0,0
12263,Aaron Williams,Morehead State,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
19461,Ameer Ali,Morgan State,2009,So,0,0,0,0,0,0,0,0,1,0,0
19460,Adam Braswell,Morgan State,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
15444,Joe Davis,Morgan State,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
19463,Buford Foote,Morgan State,2009,Sr,0,0,0,0,0,0,0,0,1,0,0
10156,Reggie Holmes,Morgan State,2009,Sr,1,0,1,0,0,1,0,0,0,0,1
19466,Dewayne Jackson,Morgan State,2009,Fr,4,1,2,0,1,1,0,0,1,0,0
19468,Gene Johnson,Morgan State,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
19471,John Long,Morgan State,2009,So,1,1,0,0,0,0,0,0,0,0,0
19464,Danny Smith,Morgan State,2009,So,0,0,0,0,0,0,0,0,2,0,1
19475,Troy Smith,Morgan State,2009,Sr,1,0,1,0,0,0,0,0,1,0,0
19473,Rodney Stokes,Morgan State,2009,Jr,6,1,5,0,1,2,0,0,1,0,0
19474,Sean Thomas,Morgan State,2009,So,2,0,2,0,0,1,0,0,0,0,0
19472,Kevin Thompson,Morgan State,2009,So,7,0,7,0,0,3,0,0,1,0,0
20655,Shawn Atupem,Mount St. Mary's,2009,Jr,3,1,2,0,1,1,0,0,0,0,0
20654,Raven Barber,Mount St. Mary's,2009,Fr,1,0,1,0,0,1,0,0,0,0,0
20647,Kelly Beidler,Mount St. Mary's,2009,Sr,4,2,2,0,2,1,0,0,1,0,1
20652,Oliver Brown,Mount St. Mary's,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
20653,Pierre Brown,Mount St. Mary's,2009,Jr,2,0,2,0,0,1,0,0,0,0,0
20645,Jean Cajou,Mount St. Mary's,2009,Jr,0,0,0,0,0,0,0,0,1,0,0
20646,Jeremy Goode,Mount St. Mary's,2009,Sr,1,1,0,0,1,0,0,0,0,0,3
20651,Mike Harvey,Mount St. Mary's,2009,So,0,0,0,0,0,0,0,0,0,0,0
20657,Will Holland,Mount St. Mary's,2009,Sr,0,0,0,0,0,0,0,0,0,0,0
20656,Tayvon Jackson,Mount St. Mary's,2009,Jr,10,1,9,0,0,2,0,1,1,0,0
20648,Kevin Jones (2),Mount St. Mary's,2009,Sr,0,0,0,0,0,0,0,0,0,0,0
20649,Kristijan Krajina,Mount St. Mary's,2009,Fr,0,0,0,0,0,0,0,0,1,0,0
20642,Danny Thompson (2),Mount St. Mary's,2009,So,3,2,1,0,1,1,0,0,0,0,0
20650,Lamar Trice,Mount St. Mary's,2009,So,0,0,0,0,0,0,0,1,0,0,0
20644,Jacolby Wells,Mount St. Mary's,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
9462,Ivan Aska,Murray State,2009,So,1,0,1,0,0,1,0,0,0,0,0
12051,Jordan Burge,Murray State,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
12049,Isaiah Canaan,Murray State,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
12047,Edward Daniel,Murray State,2009,Fr,1,1,0,0,0,0,0,0,0,0,0
12053,Tony Easley,Murray State,2009,Sr,2,0,2,0,0,1,0,0,0,0,0
12048,Georges Fotso,Murray State,2009,Sr,0,0,0,0,0,0,0,0,0,0,0
12045,B.J. Jenkins,Murray State,2009,Jr,2,2,0,0,2,0,0,0,0,0,0
3620,Jewuan Long,Murray State,2009,So,0,0,0,0,0,0,0,0,0,0,0
12050,Jeffery McClain,Murray State,2009,Jr,1,0,1,0,0,1,0,0,0,0,0
7143,Isacc Miles,Murray State,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
12046,Donte Poole,Murray State,2009,So,0,0,0,0,0,0,0,0,0,0,0
12052,Picasso Simmons,Murray State,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
9463,Danero Thomas,Murray State,2009,Sr,3,3,0,0,2,0,0,0,0,0,1
12044,A.J. Wilson,Murray State,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
16438,Tavarus Alston,North Carolina A&T,2009,Sr,0,0,0,0,0,0,0,0,1,0,2
19603,R.J. Buck,North Carolina A&T,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
19605,Thomas Coleman,North Carolina A&T,2009,Jr,10,4,6,0,2,3,0,0,0,0,1
19601,Marc Hill,North Carolina A&T,2009,So,0,0,0,0,0,0,0,0,0,0,1
19604,Robert Johnson,North Carolina A&T,2009,Sr,1,0,1,0,0,1,0,0,1,0,1
19597,Dwane Joshua,North Carolina A&T,2009,Sr,0,0,0,0,0,0,0,0,0,0,0
19598,James Porter,North Carolina A&T,2009,Sr,9,3,6,0,3,4,0,0,2,0,0
19594,Adrian Powell,North Carolina A&T,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
19602,Nic Simpson,North Carolina A&T,2009,So,1,0,1,0,0,1,0,0,0,0,2
19600,Lawrence Smith,North Carolina A&T,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
19596,DaMetrius Upchurch,North Carolina A&T,2009,Fr,2,1,1,0,1,1,0,0,1,0,0
19599,Jared Williams,North Carolina A&T,2009,So,0,0,0,0,0,0,0,0,0,0,0
19595,Austin Witter,North Carolina A&T,2009,Fr,0,0,0,0,0,0,0,0,2,0,0
17429,Nick Chasten,North Carolina Central,2009,So,2,2,0,0,2,0,0,0,0,0,0
17434,Vincent Davis,North Carolina Central,2009,Jr,1,0,0,1,0,0,0,0,0,0,1
17424,Effrin Ellison,North Carolina Central,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
17432,Ryan Fleming,North Carolina Central,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
17428,Michael Glasker,North Carolina Central,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
17433,T.J. Granger,North Carolina Central,2009,So,2,1,1,0,0,1,0,0,0,0,0
17422,Dijon Manns,North Carolina Central,2009,Fr,2,1,1,0,1,0,0,0,1,0,0
17431,Raphael McDonald,North Carolina Central,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
17425,Jonathan Nicely,North Carolina Central,2009,So,0,0,0,0,0,0,0,0,0,0,0
17427,Lamar Pittman,North Carolina Central,2009,Jr,1,0,1,0,0,0,0,0,0,0,0
17421,Dami Sapara,North Carolina Central,2009,Fr,1,1,0,0,0,0,0,0,1,0,1
17420,Clee Sherrod II,North Carolina Central,2009,Sr,0,0,0,0,0,0,0,0,0,0,0
17423,Dwayne Sims,North Carolina Central,2009,Jr,1,1,0,0,0,0,0,1,0,0,1
17430,P.J. Taylor,North Carolina Central,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
9466,C.J. Wilkerson,North Carolina Central,2009,Jr,0,0,0,0,0,0,0,0,0,0,1
17426,Joshua Worthy,North Carolina Central,2009,Sr,1,0,1,0,0,1,0,0,0,0,0
8947,O.J. Avworo,Navy,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
17308,Pete Banos,Navy,2009,So,0,0,0,0,0,0,0,0,0,0,0
17307,Montez Blair,Navy,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
17310,Scott Brooks,Navy,2009,Sr,0,0,0,0,0,0,0,0,0,0,0
17303,Greg Brown,Navy,2009,Jr,0,0,0,0,0,0,0,0,1,0,0
17312,Ted Connolly,Navy,2009,So,0,0,0,0,0,0,0,0,0,0,0
17309,Romeo Garcia,Navy,2009,Jr,3,0,3,0,0,2,0,0,1,0,0
17302,Chris Harris,Navy,2009,Sr,0,0,0,0,0,0,0,0,0,0,2
17300,Alex Newsome,Navy,2009,So,0,0,0,0,0,0,0,0,0,0,0
17301,Carlton Smith,Navy,2009,So,1,0,1,0,0,0,0,0,0,0,0
17305,Jordan Sugars,Navy,2009,So,0,0,0,0,0,0,0,0,1,0,0
17311,T.J. Topercer,Navy,2009,Sr,0,0,0,0,0,0,0,0,1,0,0
17306,Mark Veazey,Navy,2009,Jr,2,0,2,0,0,1,0,0,0,0,0
17304,Jeremy Wilson,Navy,2009,Jr,1,0,1,0,0,0,0,0,0,0,0
2605,Ryan Anderson,Nebraska,2009,Sr,4,3,1,0,1,1,0,1,1,0,2
4238,Adrien Coleman,Nebraska,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
4239,Brian Diaz,Nebraska,2009,Fr,21,15,6,0,9,4,0,2,6,0,0
4587,Mike Fox,Nebraska,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
4240,Ray Gallegos,Nebraska,2009,Fr,1,1,0,0,1,0,0,1,0,0,0
4590,Quincy Hankins-Cole,Nebraska,2009,Jr,2,1,1,0,1,0,0,0,1,0,0
4236,Sek Henry,Nebraska,2009,Sr,7,5,2,0,3,1,0,1,3,0,1
4589,Myles Holley,Nebraska,2009,Jr,5,3,2,0,3,1,0,1,0,0,0
4586,Lance Jeter,Nebraska,2009,Jr,0,0,0,0,0,0,0,1,3,0,4
4232,Eshaunte Jones,Nebraska,2009,Fr,0,0,0,0,0,0,0,1,1,0,0
4233,Matt Karn,Nebraska,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
4237,Toney McCray,Nebraska,2009,So,0,0,0,0,0,0,0,0,0,0,0
4227,Ben Nelson,Nebraska,2009,Sr,0,0,0,0,0,0,0,0,0,0,0
4228,Brandon Richardson,Nebraska,2009,So,1,0,0,1,0,0,0,1,1,0,2
4242,Christian Standhardinger,Nebraska,2009,Fr,2,2,0,0,2,0,0,0,0,0,1
4241,Brandon Ubel,Nebraska,2009,Fr,1,0,1,0,0,0,0,2,2,0,0
2185,Luke Babbitt,Nevada,2009,So,11,3,8,0,3,4,0,1,1,0,2
9036,Adam Carp,Nevada,2009,Jr,0,0,0,0,0,0,0,0,1,0,0
9043,Marko Cukic,Nevada,2009,Fr,4,4,0,0,4,0,0,1,0,0,0
9038,Brandon Fields,Nevada,2009,Sr,5,3,1,1,2,0,0,0,1,0,1
9040,Keith Fuetsch,Nevada,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
9042,London Giles,Nevada,2009,So,0,0,0,0,0,0,0,1,1,0,0
9039,Dario Hunt,Nevada,2009,So,28,12,16,0,3,6,0,3,5,0,0
9037,Armon Johnson,Nevada,2009,Jr,5,2,2,1,1,1,0,0,1,0,4
9045,Ray Kraemer,Nevada,2009,Sr,3,1,1,1,0,0,0,1,1,0,0
9044,Patrick Nyeko,Nevada,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
9041,Keith Olson,Nevada,2009,So,0,0,0,0,0,0,0,0,0,0,0
4445,Joey Shaw,Nevada,2009,Jr,5,2,3,0,1,1,0,0,1,0,1
17840,Alvin Abreu,New Hampshire,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
17841,Brian Benson,New Hampshire,2009,So,1,0,1,0,0,1,0,0,0,0,0
17851,Tyrone Conley,New Hampshire,2009,Jr,1,0,1,0,0,0,0,0,0,0,1
17845,Dane DiLiegro,New Hampshire,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
17849,Russell Graham,New Hampshire,2009,So,0,0,0,0,0,0,0,0,0,0,0
17843,Chris Matagrano,New Hampshire,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
17846,Ferg Myrick,New Hampshire,2009,Fr,0,0,0,0,0,0,0,0,0,0,1
17848,Radar Onguetou,New Hampshire,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
17842,Chandler Rhoads,New Hampshire,2009,Fr,0,0,0,0,0,0,0,0,1,0,0
17844,Colbey Santos,New Hampshire,2009,Sr,0,0,0,0,0,0,0,0,0,0,1
17847,James Valladares,New Hampshire,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
9083,Tray Britt,New Mexico State,2009,Sr,0,0,0,0,0,0,0,0,0,0,0
9069,Gordo Castillo,New Mexico State,2009,Jr,0,0,0,0,0,0,0,1,0,0,0
2550,Jonathan Gibson,New Mexico State,2009,Sr,0,0,0,0,0,0,0,1,0,0,1
9084,Troy Gillenwater,New Mexico State,2009,So,7,2,5,0,2,3,0,0,0,0,0
9073,Da'Shawn Gomez,New Mexico State,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
9075,Hernst Laroche,New Mexico State,2009,So,1,1,0,0,1,0,0,0,0,0,4
9082,Robert Lumpkins,New Mexico State,2009,Jr,1,1,0,0,1,0,0,0,1,0,0
9086,Wendell McKines,New Mexico State,2009,Jr,7,2,5,0,1,4,0,1,0,0,0
9079,Kelly Merker,New Mexico State,2009,So,0,0,0,0,0,0,0,0,0,0,0
9070,Mouhamadou N'doye,New Mexico State,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
9074,Hamidu Rahman,New Mexico State,2009,So,13,10,3,0,5,2,0,1,2,0,1
9072,Bandja Sy,New Mexico State,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
9085,Tyrone Watson,New Mexico State,2009,Fr,1,0,1,0,0,1,0,0,2,0,0
59043,Brandon West,New Mexico State,2009,?,0,0,0,0,0,0,0,0,0,0,0
9077,Jahmar Young,New Mexico State,2009,Jr,1,1,0,0,0,0,0,0,1,0,1
9849,Chad Adams,New Mexico,2009,Fr,0,0,0,0,0,0,0,1,0,0,0
9856,Will Brown,New Mexico,2009,So,8,7,1,0,5,1,0,0,1,0,0
9850,Curtis Dennis,New Mexico,2009,Fr,0,0,0,0,0,0,0,0,0,0,2
9852,Jamal Fenton,New Mexico,2009,Fr,0,0,0,0,0,0,0,0,1,0,0
9854,Nate Garth,New Mexico,2009,So,1,0,1,0,0,0,0,0,1,0,1
9851,Dairese Gary,New Mexico,2009,Jr,1,1,0,0,0,0,0,0,0,0,0
9848,A.J. Hardeman,New Mexico,2009,So,17,10,6,0,4,4,0,0,2,0,0
9264,Darington Hobson,New Mexico,2009,Jr,5,3,1,0,2,1,0,0,0,0,0
9262,Roman Martinez,New Mexico,2009,Sr,6,2,4,0,1,1,0,1,0,1,1
9855,Phillip McDonald,New Mexico,2009,So,4,1,3,0,1,0,0,1,0,0,0
9853,Matt Staff,New Mexico,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
20168,Carl Blair,New Orleans,2009,Fr,0,0,0,0,0,0,0,0,0,0,1
20169,Charles Carmouche,New Orleans,2009,So,1,1,0,0,0,0,0,0,0,0,1
20170,Destin Damachoua,New Orleans,2009,Sr,0,0,0,0,0,0,0,0,0,0,0
20177,Quincy Diggs,New Orleans,2009,Fr,0,0,0,0,0,0,0,1,0,0,1
20172,Ejike Hart,New Orleans,2009,Sr,0,0,0,0,0,0,0,0,0,0,0
5669,Billy Humphrey,New Orleans,2009,Sr,1,0,1,0,0,0,0,0,0,0,0
10798,Obi Ikeakor,New Orleans,2009,Sr,0,0,0,0,0,0,0,0,1,0,0
20173,J.L. Lewis,New Orleans,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
20171,Devin McDonald,New Orleans,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
20175,Johann Mpondo,New Orleans,2009,So,0,0,0,0,0,0,0,0,0,0,0
20174,Jaroslav Tyrna,New Orleans,2009,Jr,1,0,1,0,0,0,0,0,0,0,0
18323,Chris Armstrong,Niagara,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
6571,Bilal Benn,Niagara,2009,Sr,1,0,1,0,0,1,0,0,1,0,0
18322,Austin Cooley,Niagara,2009,So,0,0,0,0,0,0,0,0,0,0,0
18327,Kashief Edwards,Niagara,2009,So,6,3,3,0,1,1,0,0,0,0,0
6026,Rob Garrison,Niagara,2009,Sr,0,0,0,0,0,0,0,0,0,0,0
18331,Scooter Gillette,Niagara,2009,Fr,0,0,0,0,0,0,0,0,0,0,0
18330,Paul Kowalski,Niagara,2009,So,0,0,0,0,0,0,0,0,0,0,0
15363,Tyrone Lewis,Niagara,2009,Sr,1,0,1,0,0,1,0,0,0,0,1
18321,Anthony Nelson,Niagara,2009,Jr,0,0,0,0,0,0,0,0,0,0,0
