GMID,Name,School,Year,Grade,AST,PercATrans,PercARim,PercA2PJ,PercA3P,PercADunks,TO,PercTOFoul,PercTOStea,PercTOMisc
14156,Ian Clark,Belmont,2011,Jr,80,33.75%,41.25%,3.75%,55.00%,3.75%,44,13.64%,52.27%,34.09%
14155,Drew Hanlen,Belmont,2011,Sr,135,42.22%,52.59%,6.67%,40.00%,1.48%,61,3.28%,60.66%,36.07%
14161,Mick Hedgepeth,Belmont,2011,Sr,17,11.76%,35.29%,11.76%,52.94%,0.00%,46,10.87%,50.00%,39.13%
14153,Blake Jenkins,Belmont,2011,So,26,19.23%,61.54%,7.69%,30.77%,0.00%,39,12.82%,56.41%,30.77%
3641,Kerron Johnson,Belmont,2011,Jr,177,38.42%,49.15%,3.95%,46.89%,2.26%,81,6.17%,48.15%,45.68%
22613,Chad Lang,Belmont,2011,Fr,0,NA,NA,NA,NA,NA,5,20.00%,40.00%,40.00%
22614,J.J. Mann,Belmont,2011,So,62,29.03%,43.55%,8.06%,48.39%,3.23%,42,7.14%,52.38%,40.48%
22615,Holden Mobley,Belmont,2011,Fr,6,16.67%,16.67%,33.33%,50.00%,0.00%,4,0.00%,50.00%,50.00%
14164,Trevor Noack,Belmont,2011,Jr,9,11.11%,55.56%,11.11%,33.33%,0.00%,13,0.00%,46.15%,53.85%
7930,Scott Saunders,Belmont,2011,Sr,13,15.38%,69.23%,15.38%,15.38%,0.00%,39,10.26%,48.72%,41.03%
31022,Spencer Turner,Belmont,2011,Fr,4,25.00%,50.00%,0.00%,50.00%,50.00%,1,0.00%,100.00%,0.00%
31576,David Baroum,Bethune-Cookman,2011,Jr,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
15973,Anthony Breeze,Bethune-Cookman,2011,Sr,23,26.09%,52.17%,8.70%,39.13%,8.70%,52,3.85%,28.85%,67.31%
19030,Javoris Bryant,Bethune-Cookman,2011,Jr,24,33.33%,54.17%,16.67%,29.17%,16.67%,32,15.63%,37.50%,46.88%
4238,Adrien Coleman,Bethune-Cookman,2011,So,51,21.57%,49.02%,11.76%,39.22%,7.84%,80,17.50%,23.75%,58.75%
19033,Kevin Dukes,Bethune-Cookman,2011,Jr,83,36.14%,46.99%,25.30%,27.71%,12.05%,66,4.55%,43.94%,51.52%
19035,"Stanley Elliott, Jr.",Bethune-Cookman,2011,Sr,44,38.64%,38.64%,18.18%,43.18%,9.09%,35,5.71%,37.14%,57.14%
23557,Garrius Holloman,Bethune-Cookman,2011,Sr,72,25.00%,55.56%,18.06%,26.39%,20.83%,68,5.88%,42.65%,51.47%
31575,Ricky Johnson,Bethune-Cookman,2011,Fr,82,31.71%,37.80%,20.73%,39.02%,7.32%,54,16.67%,51.85%,31.48%
31574,Marc Mack,Bethune-Cookman,2011,Fr,2,0.00%,0.00%,0.00%,100.00%,0.00%,21,33.33%,14.29%,52.38%
23560,Raymoan McAfee,Bethune-Cookman,2011,So,0,NA,NA,NA,NA,NA,8,12.50%,50.00%,37.50%
31573,Paul Scotland,Bethune-Cookman,2011,Jr,23,39.13%,34.78%,26.09%,39.13%,13.04%,24,12.50%,41.67%,45.83%
31572,Alex Smith,Bethune-Cookman,2011,Jr,3,0.00%,66.67%,33.33%,0.00%,33.33%,12,16.67%,25.00%,58.33%
32188,Brandon Stewart,Bethune-Cookman,2011,Fr,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
23559,Mikel Trapp,Bethune-Cookman,2011,So,9,11.11%,22.22%,33.33%,44.44%,22.22%,9,11.11%,22.22%,66.67%
30983,Byron Brown,Binghamton,2011,So,3,0.00%,0.00%,66.67%,33.33%,0.00%,2,0.00%,100.00%,0.00%
22639,K.J. Brown,Binghamton,2011,So,4,25.00%,25.00%,25.00%,50.00%,0.00%,5,0.00%,0.00%,100.00%
30989,Ben Dickinson,Binghamton,2011,Fr,76,9.21%,64.47%,14.47%,19.74%,1.32%,93,5.38%,49.46%,45.16%
30988,Carlyle Francis,Binghamton,2011,Jr,8,12.50%,37.50%,37.50%,25.00%,0.00%,21,0.00%,80.95%,19.05%
17642,Jimmy Gray,Binghamton,2011,Jr,112,30.36%,37.50%,31.25%,31.25%,1.79%,83,2.41%,59.04%,38.55%
17645,Mike Horn,Binghamton,2011,Jr,4,75.00%,25.00%,50.00%,25.00%,0.00%,1,0.00%,0.00%,100.00%
17649,Taylor Johnston,Binghamton,2011,Jr,13,7.69%,30.77%,15.38%,53.85%,0.00%,11,9.09%,36.36%,54.55%
30984,Chris Longoria,Binghamton,2011,Fr,43,27.91%,39.53%,25.58%,34.88%,4.65%,58,3.45%,50.00%,46.55%
22638,Robert Mansell,Binghamton,2011,So,43,11.63%,32.56%,25.58%,41.86%,2.33%,75,2.67%,56.00%,41.33%
22640,Alex Ogundadegbe,Binghamton,2011,So,5,0.00%,40.00%,40.00%,20.00%,0.00%,14,21.43%,21.43%,57.14%
17641,Javon Ralling,Binghamton,2011,Jr,16,6.25%,37.50%,31.25%,31.25%,0.00%,29,13.79%,37.93%,48.28%
30986,Chris Rice,Binghamton,2011,Fr,2,50.00%,0.00%,50.00%,50.00%,0.00%,3,33.33%,33.33%,33.33%
30985,Omar Richards,Binghamton,2011,Fr,11,0.00%,36.36%,36.36%,27.27%,0.00%,45,8.89%,42.22%,48.89%
30987,Jabrille Williams,Binghamton,2011,Fr,6,16.67%,16.67%,16.67%,66.67%,0.00%,14,7.14%,50.00%,42.86%
23360,Thomas Bropleh,Boise State,2011,So,8,37.50%,12.50%,0.00%,87.50%,0.00%,32,12.50%,31.25%,56.25%
30632,Kenny Buckner,Boise State,2011,Jr,16,6.25%,25.00%,0.00%,68.75%,0.00%,39,7.69%,28.21%,64.10%
30633,Jarrell Crayton,Boise State,2011,Jr,2,0.00%,50.00%,0.00%,50.00%,0.00%,8,12.50%,12.50%,75.00%
24714,Anthony Drmic,Boise State,2011,Fr,60,28.33%,41.67%,20.00%,38.33%,6.67%,38,2.63%,52.63%,44.74%
23358,Jeff Elorriaga,Boise State,2011,So,46,17.39%,28.26%,15.22%,56.52%,2.17%,22,0.00%,59.09%,40.91%
24716,Igor Hadziomerovic,Boise State,2011,Fr,23,34.78%,43.48%,0.00%,56.52%,8.70%,23,0.00%,47.83%,52.17%
30635,Joe Hanstad,Boise State,2011,Fr,8,25.00%,25.00%,0.00%,75.00%,0.00%,14,0.00%,71.43%,28.57%
30636,Derrick Marks,Boise State,2011,Fr,63,22.22%,25.40%,19.05%,55.56%,4.76%,69,11.59%,44.93%,43.48%
22009,Tre Nichols,Boise State,2011,Sr,28,21.43%,46.43%,3.57%,50.00%,3.57%,23,0.00%,39.13%,60.87%
8765,Westly Perryman,Boise State,2011,Sr,63,44.44%,20.63%,11.11%,68.25%,1.59%,34,0.00%,50.00%,50.00%
23359,Ryan Watkins,Boise State,2011,So,10,10.00%,20.00%,10.00%,70.00%,0.00%,33,15.15%,33.33%,51.52%
6767,Drew Wiley,Boise State,2011,Jr,19,36.84%,47.37%,15.79%,21.05%,5.26%,24,8.33%,41.67%,50.00%
17858,Salah Abdo,Boston College,2011,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
24207,Ryan Anderson (2),Boston College,2011,Fr,30,13.33%,33.33%,6.67%,60.00%,3.33%,48,8.33%,54.17%,37.50%
23525,John Cahill,Boston College,2011,Sr,11,9.09%,45.45%,9.09%,45.45%,0.00%,7,14.29%,42.86%,42.86%
28828,John Cain-Carney,Boston College,2011,Fr,2,0.00%,0.00%,0.00%,100.00%,0.00%,1,0.00%,0.00%,100.00%
24353,K.C. Caudill,Boston College,2011,Fr,15,0.00%,53.33%,0.00%,46.67%,0.00%,25,24.00%,36.00%,40.00%
28830,Dennis Clifford,Boston College,2011,Fr,35,11.43%,31.43%,14.29%,54.29%,11.43%,79,13.92%,44.30%,41.77%
28826,Jordan Daniels,Boston College,2011,Fr,82,26.83%,42.68%,6.10%,50.00%,18.29%,62,0.00%,61.29%,38.71%
25875,Patrick Heckmann,Boston College,2011,Fr,37,21.62%,45.95%,10.81%,40.54%,13.51%,65,3.08%,58.46%,38.46%
6774,Matthew Humphrey,Boston College,2011,Jr,50,26.00%,40.00%,8.00%,52.00%,10.00%,61,6.56%,50.82%,42.62%
28829,Lonnie Jackson,Boston College,2011,Fr,51,21.57%,27.45%,13.73%,58.82%,7.84%,52,9.62%,46.15%,44.23%
28827,Ryan Kilcullen,Boston College,2011,Fr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
23524,Gabriel Moton,Boston College,2011,So,31,22.58%,35.48%,16.13%,48.39%,12.90%,30,3.33%,53.33%,43.33%
28825,Eddie Odio,Boston College,2011,Fr,4,50.00%,75.00%,0.00%,25.00%,0.00%,5,0.00%,40.00%,60.00%
4831,Peter Rehnquist,Boston College,2011,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
23523,Danny Rubin,Boston College,2011,So,7,14.29%,14.29%,57.14%,28.57%,0.00%,7,0.00%,85.71%,14.29%
17198,Deirunas Visockas,Boston College,2011,Sr,3,0.00%,0.00%,33.33%,66.67%,0.00%,3,33.33%,33.33%,33.33%
30990,Zach Chionuma,Boston University,2011,Fr,3,33.33%,0.00%,0.00%,100.00%,0.00%,14,14.29%,50.00%,35.71%
17701,Matt Griffin,Boston University,2011,Sr,61,36.07%,39.34%,26.23%,34.43%,4.92%,35,2.86%,42.86%,54.29%
6167,Patrick Hazel,Boston University,2011,Sr,22,9.09%,45.45%,9.09%,45.45%,4.55%,53,1.89%,47.17%,50.94%
22658,D.J. Irving,Boston University,2011,So,154,33.77%,27.27%,18.83%,53.90%,3.25%,64,1.56%,57.81%,40.63%
30991,James Kennedy,Boston University,2011,Fr,1,0.00%,100.00%,0.00%,0.00%,0.00%,4,0.00%,75.00%,25.00%
22659,Chris Kurz,Boston University,2011,Sr,0,NA,NA,NA,NA,NA,2,0.00%,0.00%,100.00%
22660,Dom Morris,Boston University,2011,So,32,9.38%,31.25%,25.00%,40.63%,3.13%,45,8.89%,35.56%,55.56%
10548,Darryl Partin,Boston University,2011,Sr,33,24.24%,54.55%,15.15%,30.30%,15.15%,97,4.12%,37.11%,58.76%
17699,Jeff Pelage,Boston University,2011,Sr,4,25.00%,0.00%,25.00%,75.00%,0.00%,26,30.77%,19.23%,50.00%
22661,Mat Piotrowski,Boston University,2011,Fr,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
22662,Travis Robinson,Boston University,2011,So,37,18.92%,45.95%,18.92%,35.14%,8.11%,35,5.71%,60.00%,34.29%
22663,"Mike Terry, Jr.",Boston University,2011,So,5,0.00%,20.00%,0.00%,80.00%,0.00%,13,23.08%,53.85%,23.08%
22664,Malik Thomas (2),Boston University,2011,Fr,11,45.45%,54.55%,27.27%,18.18%,0.00%,24,4.17%,41.67%,54.17%
23950,Cameron Black,Bowling Green,2011,So,10,30.00%,40.00%,0.00%,60.00%,0.00%,16,0.00%,37.50%,62.50%
11280,Dee Brown,Bowling Green,2011,Sr,76,23.68%,38.16%,36.84%,25.00%,9.21%,52,1.92%,50.00%,48.08%
11277,A'uston Calhoun,Bowling Green,2011,Jr,21,9.52%,57.14%,4.76%,38.10%,4.76%,56,3.57%,46.43%,50.00%
31295,Jehvon Clarke,Bowling Green,2011,Fr,32,43.75%,59.38%,15.63%,25.00%,25.00%,26,0.00%,65.38%,34.62%
11284,Jordon Crawford,Bowling Green,2011,Jr,153,35.29%,43.14%,20.92%,35.95%,18.95%,110,0.91%,50.91%,48.18%
11282,James Erger,Bowling Green,2011,Jr,2,50.00%,50.00%,0.00%,50.00%,0.00%,1,0.00%,100.00%,0.00%
31297,"Antonio Ferrell, Jr.",Bowling Green,2011,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
23946,Anthony Henderson,Bowling Green,2011,Fr,4,50.00%,50.00%,25.00%,25.00%,0.00%,6,0.00%,33.33%,66.67%
11285,Luke Kraus,Bowling Green,2011,Jr,15,26.67%,40.00%,33.33%,26.67%,6.67%,12,8.33%,66.67%,25.00%
31294,Damarkeo Lyshe,Bowling Green,2011,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
23949,Torian Oglesby,Bowling Green,2011,Sr,8,25.00%,37.50%,0.00%,62.50%,12.50%,30,6.67%,26.67%,66.67%
31296,Chauncey Orr,Bowling Green,2011,Fr,8,25.00%,37.50%,25.00%,37.50%,0.00%,13,7.69%,46.15%,46.15%
23948,Craig Sealey,Bowling Green,2011,So,7,42.86%,57.14%,14.29%,28.57%,14.29%,24,8.33%,45.83%,45.83%
11289,Scott Thomas,Bowling Green,2011,Sr,102,29.41%,50.00%,27.45%,22.55%,13.73%,75,0.00%,65.33%,34.67%
7065,Taylor Brown,Bradley,2011,Sr,46,15.22%,26.09%,28.26%,45.65%,2.17%,64,6.25%,51.56%,42.19%
30511,Jalen Crawford,Bradley,2011,Fr,14,35.71%,35.71%,21.43%,42.86%,7.14%,16,0.00%,37.50%,62.50%
7058,Jake Eastman,Bradley,2011,Jr,60,28.33%,33.33%,31.67%,35.00%,6.67%,34,0.00%,55.88%,44.12%
30512,Devon Hodges,Bradley,2011,Fr,1,100.00%,0.00%,0.00%,100.00%,0.00%,3,0.00%,66.67%,33.33%
7060,Milos Knezevic,Bradley,2011,Jr,0,NA,NA,NA,NA,NA,4,0.00%,50.00%,50.00%
23477,"Walt Lemon, Jr.",Bradley,2011,So,81,40.74%,25.93%,32.10%,41.98%,7.41%,102,7.84%,46.08%,46.08%
7059,Jordan Prosser,Bradley,2011,So,16,18.75%,37.50%,37.50%,25.00%,0.00%,51,7.84%,35.29%,56.86%
30513,Shayok M. Shayok,Bradley,2011,Fr,19,36.84%,36.84%,47.37%,15.79%,5.26%,52,7.69%,46.15%,46.15%
7056,Dyricus Simms-Edwards,Bradley,2011,Jr,92,28.26%,36.96%,32.61%,30.43%,4.35%,86,2.33%,52.33%,45.35%
30514,Donivine Stewart,Bradley,2011,Fr,3,33.33%,0.00%,0.00%,100.00%,0.00%,2,0.00%,100.00%,0.00%
7053,Anthony Thompson,Bradley,2011,Sr,3,0.00%,0.00%,0.00%,100.00%,0.00%,19,10.53%,47.37%,42.11%
7054,Charonn Woods,Bradley,2011,Jr,8,62.50%,25.00%,25.00%,50.00%,12.50%,4,0.00%,75.00%,25.00%
11239,Stephen Albrecht,Brown,2011,So,56,30.36%,42.86%,19.64%,37.50%,3.57%,43,6.98%,60.47%,32.56%
23865,Josh Biber,Brown,2011,So,7,28.57%,42.86%,0.00%,57.14%,0.00%,6,0.00%,66.67%,33.33%
32127,Patrick Donnelly,Brown,2011,Jr,1,100.00%,100.00%,0.00%,0.00%,0.00%,2,0.00%,50.00%,50.00%
30836,Christian Gore,Brown,2011,Fr,3,0.00%,100.00%,0.00%,0.00%,0.00%,5,0.00%,40.00%,60.00%
12330,Jean Herbert-Harris,Brown,2011,Sr,23,21.74%,43.48%,4.35%,52.17%,4.35%,33,3.03%,48.48%,48.48%
32126,Tellef Lundevall,Brown,2011,Jr,10,10.00%,30.00%,20.00%,50.00%,0.00%,7,28.57%,28.57%,42.86%
12327,Andrew McCarthy,Brown,2011,Jr,14,28.57%,64.29%,7.14%,28.57%,0.00%,36,8.33%,27.78%,63.89%
23863,Sean McGonagill,Brown,2011,So,157,36.31%,31.85%,11.46%,56.69%,3.18%,104,1.92%,59.62%,38.46%
12337,Tyler Ponticelli,Brown,2011,Jr,71,12.68%,50.70%,12.68%,36.62%,0.00%,58,5.17%,43.10%,51.72%
30839,Jon Schmidt,Brown,2011,Fr,7,14.29%,57.14%,14.29%,28.57%,0.00%,8,12.50%,25.00%,62.50%
12332,Matt Sullivan,Brown,2011,Jr,51,15.69%,23.53%,21.57%,54.90%,0.00%,33,3.03%,36.36%,60.61%
23862,Dockery Walker,Brown,2011,So,8,12.50%,25.00%,50.00%,25.00%,0.00%,32,0.00%,28.13%,71.88%
30842,Longji Yiljep,Brown,2011,Fr,4,50.00%,100.00%,0.00%,0.00%,0.00%,7,14.29%,28.57%,57.14%
31748,Ben Altit,Bryant,2011,Fr,14,0.00%,28.57%,21.43%,50.00%,0.00%,51,1.96%,37.25%,60.78%
20437,Daniel Calandrillo,Bryant,2011,Jr,22,27.27%,27.27%,13.64%,59.09%,4.55%,14,0.00%,21.43%,78.57%
11598,Frankie Dobbs,Bryant,2011,Jr,138,28.99%,33.33%,21.01%,45.65%,5.80%,81,3.70%,56.79%,39.51%
23236,Alex Francis,Bryant,2011,So,46,21.74%,28.26%,23.91%,47.83%,2.17%,143,6.99%,51.75%,41.26%
24035,Jordan Harris,Bryant,2011,So,3,0.00%,66.67%,33.33%,0.00%,0.00%,7,0.00%,42.86%,57.14%
20442,Raphael Jordan,Bryant,2011,Jr,39,23.08%,25.64%,17.95%,56.41%,10.26%,39,5.13%,41.03%,53.85%
20444,Vladyslav Kondratyev,Bryant,2011,Jr,3,33.33%,33.33%,33.33%,33.33%,33.33%,15,13.33%,60.00%,26.67%
31749,Patrick Matthews,Bryant,2011,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
23237,Corey Maynard,Bryant,2011,So,67,32.84%,50.75%,11.94%,37.31%,11.94%,35,2.86%,65.71%,31.43%
20436,Claybrin McMath,Bryant,2011,So,16,0.00%,25.00%,12.50%,62.50%,6.25%,22,9.09%,50.00%,40.91%
23240,Troy Robinson,Bryant,2011,Fr,19,5.26%,31.58%,15.79%,52.63%,0.00%,18,0.00%,44.44%,55.56%
20439,Erick Smith,Bryant,2011,Jr,9,33.33%,11.11%,33.33%,55.56%,0.00%,14,7.14%,71.43%,21.43%
17061,Enoch Andoh,Bucknell,2011,Sr,0,NA,NA,NA,NA,NA,5,40.00%,40.00%,20.00%
22845,Cameron Ayers,Bucknell,2011,So,63,19.05%,19.05%,44.44%,36.51%,4.76%,35,8.57%,31.43%,60.00%
22846,Ben Brackney,Bucknell,2011,So,8,0.00%,37.50%,37.50%,25.00%,0.00%,8,0.00%,75.00%,25.00%
17056,Bryan Cohen,Bucknell,2011,Sr,87,12.64%,28.74%,45.98%,25.29%,2.30%,72,11.11%,44.44%,44.44%
12594,Brian Fitzpatrick,Bucknell,2011,So,12,0.00%,25.00%,25.00%,50.00%,8.33%,31,19.35%,35.48%,45.16%
22847,Ryan Hill,Bucknell,2011,So,59,22.03%,27.12%,28.81%,44.07%,5.08%,33,6.06%,57.58%,36.36%
17057,Bryson Johnson,Bucknell,2011,Jr,45,8.89%,31.11%,51.11%,17.78%,4.44%,34,5.88%,64.71%,29.41%
30935,Steven Kaspar,Bucknell,2011,Fr,80,18.75%,33.75%,26.25%,40.00%,8.75%,47,6.38%,51.06%,42.55%
17058,Colin Klebon,Bucknell,2011,Jr,1,0.00%,0.00%,0.00%,100.00%,0.00%,2,0.00%,100.00%,0.00%
17067,Probese Leo,Bucknell,2011,Sr,0,NA,NA,NA,NA,NA,4,25.00%,0.00%,75.00%
17065,Mike Muscala,Bucknell,2011,Jr,63,7.94%,26.98%,22.22%,50.79%,1.59%,72,13.89%,45.83%,40.28%
30936,Joshea Singleton,Bucknell,2011,Fr,6,16.67%,33.33%,33.33%,33.33%,0.00%,16,12.50%,50.00%,37.50%
30937,Cory Starkey,Bucknell,2011,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,6,16.67%,66.67%,16.67%
17063,Joe Willman,Bucknell,2011,Jr,53,5.66%,28.30%,22.64%,49.06%,5.66%,42,23.81%,40.48%,35.71%
11437,Dave Barnett,Buffalo,2011,Sr,55,12.73%,43.64%,23.64%,32.73%,7.27%,40,7.50%,47.50%,45.00%
23957,Cameron Downing,Buffalo,2011,So,5,40.00%,40.00%,0.00%,60.00%,20.00%,11,0.00%,36.36%,63.64%
11448,Zach Filzen,Buffalo,2011,Sr,37,10.81%,48.65%,29.73%,21.62%,10.81%,38,5.26%,55.26%,39.47%
24358,Xavier Ford,Buffalo,2011,Fr,1,0.00%,100.00%,0.00%,0.00%,0.00%,10,0.00%,70.00%,30.00%
23955,Javon McCrea,Buffalo,2011,So,58,24.14%,44.83%,8.62%,44.83%,12.07%,69,10.14%,46.38%,43.48%
23956,Auraum Nuiriankh,Buffalo,2011,So,13,7.69%,38.46%,30.77%,30.77%,7.69%,22,9.09%,50.00%,40.91%
23952,Jarod Oldham,Buffalo,2011,So,183,30.05%,55.19%,14.75%,30.05%,15.85%,85,2.35%,55.29%,42.35%
23954,Corey Raley-Ross,Buffalo,2011,So,9,22.22%,22.22%,22.22%,55.56%,0.00%,13,0.00%,69.23%,30.77%
11446,Titus Robinson,Buffalo,2011,Sr,21,9.52%,38.10%,9.52%,52.38%,14.29%,50,12.00%,32.00%,56.00%
23953,Richie Sebuharara,Buffalo,2011,Jr,1,0.00%,0.00%,100.00%,0.00%,0.00%,0,NA,NA,NA
31332,Raphell Thomas-Edwards,Buffalo,2011,Fr,0,NA,NA,NA,NA,NA,2,0.00%,0.00%,100.00%
11447,Tony Watson,Buffalo,2011,Jr,56,28.57%,37.50%,14.29%,46.43%,7.14%,38,2.63%,68.42%,28.95%
11443,Mitchell Watt,Buffalo,2011,Sr,72,16.67%,47.22%,13.89%,38.89%,9.72%,80,2.50%,51.25%,46.25%
24713,Jackson Aldridge,Butler,2011,Fr,32,12.50%,21.88%,31.25%,46.88%,9.38%,55,14.55%,43.64%,41.82%
30885,Alex Barlow,Butler,2011,Fr,9,44.44%,33.33%,33.33%,33.33%,11.11%,5,20.00%,40.00%,40.00%
15391,Garrett Butcher,Butler,2011,Sr,2,0.00%,0.00%,0.00%,100.00%,0.00%,5,40.00%,0.00%,60.00%
23728,Erik Fromm,Butler,2011,So,3,0.00%,0.00%,0.00%,100.00%,0.00%,28,35.71%,32.14%,32.14%
23729,Chrishawn Hopkins,Butler,2011,So,56,28.57%,50.00%,16.07%,33.93%,26.79%,70,8.57%,44.29%,47.14%
30886,Roosevelt Jones,Butler,2011,Fr,59,16.95%,47.46%,15.25%,37.29%,18.64%,53,16.98%,50.94%,32.08%
30887,Elliot Kampen,Butler,2011,Fr,0,NA,NA,NA,NA,NA,2,0.00%,50.00%,50.00%
15390,Emerson Kampen,Butler,2011,Jr,3,66.67%,66.67%,0.00%,33.33%,33.33%,0,NA,NA,NA
9408,Khyle Marshall,Butler,2011,So,14,14.29%,28.57%,14.29%,57.14%,0.00%,30,20.00%,43.33%,36.67%
15395,Ronald Nored,Butler,2011,Sr,193,27.46%,45.08%,20.73%,34.20%,11.40%,102,5.88%,50.98%,43.14%
30884,Andy Smeathers,Butler,2011,Fr,3,33.33%,66.67%,0.00%,33.33%,0.00%,2,0.00%,50.00%,50.00%
15388,Andrew Smith,Butler,2011,Jr,24,8.33%,41.67%,29.17%,25.00%,12.50%,53,18.87%,39.62%,41.51%
15389,Chase Stigall,Butler,2011,Jr,35,25.71%,57.14%,17.14%,25.71%,5.71%,37,13.51%,45.95%,40.54%
30888,Kameron Woods,Butler,2011,Fr,20,5.00%,30.00%,40.00%,30.00%,10.00%,38,21.05%,39.47%,39.47%
9751,Charles Abouo,Brigham Young,2011,Sr,90,38.89%,25.56%,43.33%,30.00%,4.44%,60,15.00%,50.00%,35.00%
30409,Nate Austin,Brigham Young,2011,Fr,19,36.84%,15.79%,21.05%,63.16%,0.00%,20,0.00%,45.00%,55.00%
23263,Matt Carlino,Brigham Young,2011,Fr,115,39.13%,37.39%,35.65%,25.22%,6.96%,75,10.67%,56.00%,33.33%
9763,Chris Collinsworth,Brigham Young,2011,So,1,100.00%,100.00%,0.00%,0.00%,0.00%,3,66.67%,33.33%,0.00%
10991,Craig Cusick,Brigham Young,2011,Jr,74,36.49%,21.62%,40.54%,35.14%,4.05%,25,8.00%,48.00%,44.00%
9749,Brandon Davies,Brigham Young,2011,Jr,73,21.92%,35.62%,19.18%,45.21%,4.11%,100,11.00%,41.00%,48.00%
28214,Demarcus Harrison,Brigham Young,2011,Fr,15,60.00%,40.00%,53.33%,6.67%,13.33%,25,16.00%,64.00%,20.00%
9757,Noah Hartsrock,Brigham Young,2011,Sr,50,28.00%,24.00%,26.00%,48.00%,8.00%,53,5.66%,41.51%,52.83%
9764,Nick Martineau,Brigham Young,2011,Jr,6,66.67%,50.00%,0.00%,33.33%,16.67%,3,0.00%,33.33%,66.67%
6686,Stephen Rogers,Brigham Young,2011,Jr,23,26.09%,34.78%,34.78%,30.43%,13.04%,14,7.14%,35.71%,57.14%
10067,Josh Sharp,Brigham Young,2011,Fr,12,33.33%,50.00%,16.67%,33.33%,33.33%,12,25.00%,41.67%,33.33%
22357,Anson Winder,Brigham Young,2011,Fr,57,43.86%,29.82%,33.33%,36.84%,7.02%,32,12.50%,37.50%,50.00%
9750,Brock Zylstra,Brigham Young,2011,Jr,64,34.38%,28.13%,39.06%,32.81%,4.69%,48,4.17%,45.83%,50.00%
16459,Will Donahue,Cal Poly,2011,Sr,27,14.81%,55.56%,7.41%,37.04%,0.00%,32,6.25%,40.63%,53.13%
7905,Chris Eversley,Cal Poly,2011,So,26,7.69%,38.46%,19.23%,42.31%,3.85%,32,9.38%,15.63%,75.00%
22773,Amaurys Fermin,Cal Poly,2011,Jr,119,36.97%,37.82%,7.56%,54.62%,2.52%,75,4.00%,46.67%,49.33%
16448,David Hanson,Cal Poly,2011,Sr,58,3.45%,31.03%,20.69%,48.28%,1.72%,46,2.17%,39.13%,58.70%
22774,Jamal Johnson,Cal Poly,2011,So,54,24.07%,42.59%,14.81%,40.74%,5.56%,32,3.13%,53.13%,43.75%
16451,Jordan Lewis,Cal Poly,2011,Sr,17,5.88%,17.65%,17.65%,64.71%,0.00%,9,0.00%,33.33%,66.67%
22776,Maliik Love,Cal Poly,2011,So,29,24.14%,37.93%,10.34%,51.72%,3.45%,14,7.14%,50.00%,42.86%
16453,Kyle Odister,Cal Poly,2011,So,12,33.33%,50.00%,41.67%,8.33%,0.00%,10,0.00%,80.00%,20.00%
16450,Dylan Royer,Cal Poly,2011,Jr,21,19.05%,9.52%,42.86%,47.62%,0.00%,11,0.00%,45.45%,54.55%
16460,Will Taylor,Cal Poly,2011,Sr,18,0.00%,61.11%,11.11%,27.78%,0.00%,43,4.65%,32.56%,62.79%
16455,Matt Titchenal,Cal Poly,2011,Sr,2,0.00%,0.00%,100.00%,0.00%,0.00%,7,14.29%,71.43%,14.29%
17754,Drake U'u,Cal Poly,2011,Jr,34,29.41%,41.18%,8.82%,47.06%,2.94%,31,3.23%,45.16%,51.61%
6729,Omondi Amoke,Cal State Fullerton,2011,Jr,35,34.29%,25.71%,14.29%,60.00%,5.71%,60,3.33%,26.67%,70.00%
22779,Orlando Brown,Cal State Fullerton,2011,Sr,8,12.50%,50.00%,12.50%,37.50%,12.50%,12,8.33%,25.00%,66.67%
6434,Orane Chin,Cal State Fullerton,2011,Sr,58,20.69%,29.31%,3.45%,67.24%,3.45%,69,7.25%,30.43%,62.32%
22783,Chris Collins,Cal State Fullerton,2011,Fr,2,0.00%,50.00%,50.00%,0.00%,50.00%,2,0.00%,50.00%,50.00%
31108,Cameron Glover,Cal State Fullerton,2011,Jr,1,0.00%,100.00%,0.00%,0.00%,0.00%,0,NA,NA,NA
13034,Andre Hardy,Cal State Fullerton,2011,Sr,7,14.29%,28.57%,0.00%,71.43%,0.00%,27,18.52%,18.52%,62.96%
31109,Conway James,Cal State Fullerton,2011,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
31111,Jordan Knox,Cal State Fullerton,2011,Jr,3,66.67%,33.33%,0.00%,66.67%,0.00%,1,0.00%,100.00%,0.00%
22782,Sedric Martin,Cal State Fullerton,2011,Sr,9,11.11%,33.33%,33.33%,33.33%,0.00%,17,0.00%,11.76%,88.24%
6722,D.J. Seeley,Cal State Fullerton,2011,Jr,57,43.86%,38.60%,8.77%,52.63%,14.04%,89,4.49%,38.20%,57.30%
